0,17,1,37.0,3.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,27,1,26.0,5.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,1,32.0,3.0,59.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,2,36.0,1.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,7,2,45.0,3.0,62.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,13,1,39.0,2.0,78.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,7,1,33.0,4.0,68.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,26,2,44.0,1.0,47.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,22,1,27.0,2.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,1,37.0,3.0,76.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,22,1,20.0,,46.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,26,1,39.0,5.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,25,1,28.0,5.0,76.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,22,1,30.0,5.0,74.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,8,1,27.0,5.0,63.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,28,1,39.0,5.0,55.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,20,1,32.0,3.0,60.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,7,1,34.0,5.0,85.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,30,1,40.0,5.0,67.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,7,1,47.0,2.0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,22,1,30.0,2.0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,17,1,35.0,5.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,4,2,41.0,5.0,93.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,22,1,28.0,2.0,51.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,24,1,24.0,,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,28,1,40.0,1.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,17,1,29.0,3.0,79.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,22,1,26.0,3.0,54.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,1,36.0,5.0,48.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,34,1,29.0,2.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,10,1,33.0,3.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,22,2,30.0,3.0,59.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,22,3,31.0,4.0,58.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,7,1,26.0,3.0,83.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,13,1,33.0,3.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,28,1,29.0,3.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,23,2,32.0,3.0,43.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,17,1,34.0,3.0,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,30,1,36.0,4.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,15,1,39.0,3.0,63.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,7,2,33.0,3.0,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,31,1,32.0,5.0,46.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,8,1,28.0,5.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,7,1,47.0,5.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,8,1,26.0,4.0,55.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,16,1,32.0,2.0,77.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,2,1,33.0,3.0,76.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,1,31.0,3.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,22,1,48.0,5.0,63.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,1,55.0,1.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,1,58.0,2.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,7,2,30.0,1.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,26,1,30.0,3.0,63.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,2,1,44.0,5.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,7,1,28.0,3.0,91.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,2,1,40.0,2.0,59.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,27,1,45.0,5.0,60.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,7,1,30.0,3.0,55.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,2,1,24.0,,70.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,29,1,29.0,5.0,91.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,17,2,28.0,3.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,12,1,31.0,3.0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,22,2,26.0,2.0,84.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2,2,38.0,3.0,62.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,2,1,40.0,2.0,69.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,5,2,43.0,3.0,49.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,2,2,30.0,3.0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,22,2,28.0,3.0,84.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,6,1,33.0,1.0,44.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,31,1,30.0,3.0,86.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,22,1,31.0,5.0,80.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,5,1,29.0,3.0,72.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,4,1,39.0,1.0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,22,1,31.0,1.0,70.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,15,1,29.0,3.0,65.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,2,1,32.0,5.0,84.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,7,1,25.0,3.0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,34,1,40.0,5.0,68.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,14,1,37.0,3.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,7,2,33.0,3.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,15,1,37.0,5.0,86.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,24,1,27.0,3.0,79.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,2,1,32.0,5.0,81.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,7,1,45.0,5.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,2,1,55.0,3.0,79.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,26,1,30.0,4.0,69.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,22,1,35.0,3.0,80.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,15,1,30.0,2.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,5,1,23.0,3.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,2,1,45.0,4.0,46.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,23,1,31.0,3.0,63.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,22,1,34.0,3.0,59.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,26,3,38.0,5.0,81.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,15,2,26.0,4.0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,1,41.0,3.0,49.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,15,1,40.0,3.0,54.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,1,58.0,2.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,2,1,32.0,5.0,77.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,22,1,31.0,3.0,77.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,4,1,35.0,4.0,59.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,14,1,,4.0,72.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,4,1,45.0,4.0,58.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,33,1,38.0,4.0,62.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,11,1,33.0,1.0,86.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,2,1,47.0,3.0,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,13,1,36.0,3.0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,22,1,32.0,3.0,89.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,29,1,38.0,5.0,62.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,31,1,26.0,5.0,62.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,11,1,32.0,3.0,51.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,7,1,31.0,4.0,71.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,11,1,31.0,4.0,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,1,34.0,3.0,89.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,9,1,32.0,3.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,2,1,48.0,5.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,2,1,37.0,2.0,67.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,6,1,35.0,3.0,76.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,11,1,25.0,4.0,59.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,22,2,40.0,4.0,79.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,13,1,31.0,1.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,1,38.0,2.0,53.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,15,1,31.0,3.0,57.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,26,1,28.0,5.0,56.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,4,1,52.0,5.0,58.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,13,1,26.0,3.0,85.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,7,1,26.0,5.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,26,1,32.0,5.0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,27,2,27.0,2.0,51.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,32,1,29.0,3.0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,3,1,33.0,5.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,19,2,39.0,5.0,65.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,7,1,32.0,4.0,82.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,2,1,45.0,1.0,48.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,2,1,47.0,5.0,65.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,2,1,56.0,4.0,62.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,15,1,34.0,4.0,82.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,4,2,30.0,3.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,19,1,34.0,3.0,55.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,7,1,25.0,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,22,1,33.0,4.0,62.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,10,1,35.0,5.0,67.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,2,1,33.0,2.0,80.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,11,1,24.0,3.0,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,2,2,37.0,5.0,84.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,4,1,49.0,3.0,46.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,7,1,52.0,5.0,51.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,2,1,44.0,4.0,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,31,1,30.0,4.0,78.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,7,2,35.0,3.0,48.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,15,2,38.0,3.0,76.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,6,1,28.0,4.0,86.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2,1,39.0,5.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,32,1,39.0,1.0,60.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,2,1,36.0,5.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,16,1,27.0,,60.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,21,1,43.0,5.0,59.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,23,1,30.0,3.0,85.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,22,4,0.0,4.0,79.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,3,1,42.0,4.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,8,1,28.0,,83.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,15,1,40.0,1.0,60.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,30,1,41.0,4.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,16,1,29.0,4.0,59.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,1,26.0,5.0,50.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,2,2,42.0,5.0,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,13,1,38.0,2.0,64.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,11,2,27.0,4.0,85.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,4,1,36.0,5.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,3,2,35.0,4.0,81.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,13,1,44.0,3.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,1,40.0,5.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,23,1,34.0,4.0,64.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,5,1,37.0,2.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,15,1,36.0,5.0,46.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,19,1,53.0,5.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,22,1,27.0,4.0,88.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,22,1,35.0,1.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,26,1,52.0,4.0,56.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,2,1,22.0,5.0,52.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,31,1,36.0,5.0,69.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,2,1,33.0,3.0,51.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,4,3,34.0,5.0,60.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,11,1,35.0,3.0,54.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,2,1,48.0,4.0,81.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,27,1,26.0,1.0,59.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,7,1,33.0,3.0,59.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,29,2,29.0,3.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,13,1,34.0,5.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,31,1,30.0,1.0,48.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,31,1,49.0,5.0,53.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,22,2,29.0,3.0,80.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,24,1,36.0,1.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,26,1,33.0,2.0,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,15,1,47.0,3.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,19,2,36.0,5.0,69.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,16,1,24.0,5.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,7,1,32.0,5.0,66.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,34,2,31.0,5.0,85.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,32,1,30.0,4.0,60.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,15,2,31.0,5.0,63.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,2,1,35.0,1.0,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,26,1,27.0,,52.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,2,1,52.0,4.0,77.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,22,1,40.0,3.0,59.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,22,1,31.0,3.0,83.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,15,1,32.0,5.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,4,1,47.0,3.0,76.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,2,1,24.0,,46.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,15,1,35.0,5.0,62.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,32,2,37.0,2.0,51.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,22,1,27.0,5.0,88.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,12,2,27.0,3.0,53.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,26,1,34.0,4.0,64.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,22,3,29.0,5.0,60.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,8,2,0.0,5.0,62.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,6,1,29.0,1.0,48.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,27,1,38.0,5.0,64.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,16,1,39.0,3.0,48.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,27,1,33.0,5.0,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,12,1,25.0,,71.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,22,1,25.0,4.0,66.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,2,1,58.0,3.0,97.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,11,2,32.0,1.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,4,1,36.0,5.0,58.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,2,1,34.0,4.0,89.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2,1,34.0,4.0,65.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,16,1,52.0,3.0,48.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,31,2,35.0,4.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,17,1,30.0,3.0,78.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,2,1,26.0,5.0,60.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,15,1,44.0,5.0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,19,1,47.0,1.0,53.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,28,1,35.0,3.0,87.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,13,1,45.0,5.0,62.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,2,1,38.0,3.0,77.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,7,1,45.0,4.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,2,1,58.0,4.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,2,1,41.0,3.0,78.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,15,1,42.0,2.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,16,3,35.0,3.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,16,2,26.0,5.0,89.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,34,1,31.0,3.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2,1,30.0,5.0,60.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,22,1,53.0,1.0,62.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,4,1,39.0,1.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,15,1,29.0,5.0,54.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,16,1,28.0,4.0,56.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,13,1,39.0,1.0,46.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,14,2,25.0,1.0,46.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,13,1,34.0,3.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,2,1,23.0,3.0,60.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,22,1,30.0,,79.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,2,4,26.0,,85.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,22,3,25.0,,41.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,23,2,38.0,5.0,59.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,7,1,45.0,5.0,49.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,12,1,30.0,4.0,54.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,7,1,29.0,,65.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,2,1,28.0,5.0,62.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,30,1,36.0,3.0,80.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,26,1,32.0,3.0,62.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,22,1,35.0,5.0,84.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,7,1,24.0,,62.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,15,1,51.0,3.0,68.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,5,1,39.0,3.0,93.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,34,1,34.0,3.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,16,2,33.0,3.0,84.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,2,1,47.0,3.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,7,1,28.0,1.0,79.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2,2,,3.0,81.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,13,1,44.0,5.0,42.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,1,32.0,1.0,54.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,7,1,33.0,4.0,66.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,22,1,33.0,,59.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,19,2,48.0,5.0,52.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,23,1,37.0,1.0,49.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,25,1,30.0,5.0,53.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,14,1,42.0,3.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,23,1,34.0,4.0,54.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,2,1,31.0,5.0,63.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,2,2,33.0,3.0,59.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,16,1,34.0,1.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,3,1,29.0,2.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,13,1,34.0,5.0,63.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,4,1,31.0,4.0,87.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,22,2,29.0,3.0,80.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,5,1,37.0,1.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,22,1,38.0,4.0,83.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,28.0,3.0,70.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,2,1,59.0,3.0,52.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,7,1,31.0,1.0,53.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,2,1,31.0,5.0,73.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,20,1,42.0,1.0,65.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
